id,station,date,prcp,tobs
6401,USC00513117,6/29/2017,0.03,76
6402,USC00513117,6/30/2017,0.04,74
6403,USC00513117,7/1/2017,0.06,76
6404,USC00513117,7/2/2017,0.05,77
6405,USC00513117,7/3/2017,0.13,77
6406,USC00513117,7/4/2017,0.03,77
6407,USC00513117,7/5/2017,0,77
6408,USC00513117,7/6/2017,0,76
6409,USC00513117,7/7/2017,0.02,77
6410,USC00513117,7/8/2017,0.02,76
6411,USC00513117,7/9/2017,0.09,76
6412,USC00513117,7/10/2017,0,79
6413,USC00513117,7/11/2017,0.01,76
6414,USC00513117,7/12/2017,0.01,78
6415,USC00513117,7/13/2017,0.33,76
6416,USC00513117,7/14/2017,0.05,80
6417,USC00513117,7/15/2017,0.03,79
6418,USC00513117,7/16/2017,0.07,76
6419,USC00513117,7/17/2017,0.12,75
6420,USC00513117,7/18/2017,0.03,78
6421,USC00513117,7/19/2017,0,78
6422,USC00513117,7/20/2017,0.12,78
6423,USC00513117,7/21/2017,0,78
6424,USC00513117,7/22/2017,0.07,78
6425,USC00513117,7/23/2017,0.06,75
6426,USC00513117,7/24/2017,0.58,78
6427,USC00513117,7/25/2017,0.03,78
6428,USC00513117,7/26/2017,0.06,78
6429,USC00513117,7/27/2017,0,77
6430,USC00513117,7/28/2017,0.13,77
6431,USC00513117,7/29/2017,0.06,78
6432,USC00513117,7/30/2017,0,78
6433,USC00513117,7/31/2017,0,77
6434,USC00514830,3/1/2010,0.01,67
6435,USC00514830,3/2/2010,0,70
6436,USC00514830,3/3/2010,0.01,68
6437,USC00514830,3/4/2010,0.48,67
6438,USC00514830,3/5/2010,0.22,67
6439,USC00514830,3/6/2010,0.06,74
6440,USC00514830,3/8/2010,,69
6441,USC00514830,3/9/2010,0.03,70
6442,USC00514830,3/10/2010,0.03,70
6443,USC00514830,3/11/2010,0.32,72
6444,USC00514830,3/12/2010,0.02,67
6445,USC00514830,3/14/2010,0,70
6446,USC00514830,3/15/2010,0.03,70
6447,USC00514830,3/17/2010,,66
6448,USC00514830,3/18/2010,0.54,66
6449,USC00514830,3/19/2010,0.07,66
6450,USC00514830,3/20/2010,0,68
6451,USC00514830,3/21/2010,0,72
6452,USC00514830,3/22/2010,0,71
6453,USC00514830,3/23/2010,0,70
6454,USC00514830,3/24/2010,0.02,72
6455,USC00514830,3/25/2010,0.13,72
6456,USC00514830,3/26/2010,0.03,70
6457,USC00514830,3/27/2010,0,74
6458,USC00514830,3/28/2010,0,72
6459,USC00514830,3/29/2010,0.01,70
6460,USC00514830,3/30/2010,0.03,71
6461,USC00514830,3/31/2010,0.04,67
6462,USC00514830,4/1/2010,0.02,69
6463,USC00514830,4/2/2010,0.05,71
6464,USC00514830,4/4/2010,,70
6465,USC00514830,4/5/2010,0.1,70
6466,USC00514830,4/6/2010,0.15,70
6467,USC00514830,4/7/2010,0.05,71
6468,USC00514830,4/8/2010,0.32,72
6469,USC00514830,4/9/2010,0.04,71
6470,USC00514830,4/10/2010,0.05,75
6471,USC00514830,4/11/2010,0.09,68
6472,USC00514830,4/12/2010,0,70
6473,USC00514830,4/13/2010,0.02,68
6474,USC00514830,4/14/2010,0,67
6475,USC00514830,4/15/2010,0,68
6476,USC00514830,4/16/2010,0.02,68
6477,USC00514830,4/17/2010,0,70
6478,USC00514830,4/18/2010,0,68
6479,USC00514830,4/19/2010,0,70
6480,USC00514830,4/20/2010,0.18,70
6481,USC00514830,4/21/2010,0.06,71
6482,USC00514830,4/22/2010,0.07,69
6483,USC00514830,4/23/2010,0.05,72
6484,USC00514830,4/24/2010,0.01,73
6485,USC00514830,4/25/2010,0,73
6486,USC00514830,4/26/2010,0,74
6487,USC00514830,4/27/2010,0.02,73
6488,USC00514830,4/28/2010,0.09,71
6489,USC00514830,4/29/2010,0.01,72
6490,USC00514830,4/30/2010,0.02,72
6491,USC00514830,5/1/2010,0.24,72
6492,USC00514830,5/2/2010,0.02,71
6493,USC00514830,5/3/2010,0.75,70
6494,USC00514830,5/4/2010,0,74
6495,USC00514830,5/5/2010,0,72
6496,USC00514830,5/6/2010,0,73
6497,USC00514830,5/8/2010,,73
6498,USC00514830,5/9/2010,0,73
6499,USC00514830,5/10/2010,0.04,72
6500,USC00514830,5/11/2010,0.01,74
6501,USC00514830,5/12/2010,0.03,72
6502,USC00514830,5/13/2010,0.02,71
6503,USC00514830,5/14/2010,0,75
6504,USC00514830,5/15/2010,0.1,75
6505,USC00514830,5/17/2010,0,73
6506,USC00514830,5/18/2010,0,73
6507,USC00514830,5/19/2010,0,73
6508,USC00514830,5/21/2010,,71
6509,USC00514830,5/22/2010,0.01,76
6510,USC00514830,5/23/2010,0.11,71
6511,USC00514830,5/24/2010,0.12,73
6512,USC00514830,5/25/2010,0.13,72
6513,USC00514830,5/26/2010,0.11,72
6514,USC00514830,5/27/2010,0,75
6515,USC00514830,5/28/2010,0,74
6516,USC00514830,5/29/2010,0,74
6517,USC00514830,5/30/2010,0.04,73
6518,USC00514830,5/31/2010,0,75
6519,USC00514830,6/1/2010,0.01,73
6520,USC00514830,6/2/2010,0,72
6521,USC00514830,6/3/2010,0,74
6522,USC00514830,6/4/2010,0,73
6523,USC00514830,6/5/2010,0,72
6524,USC00514830,6/6/2010,0,75
6525,USC00514830,6/7/2010,0.09,74
6526,USC00514830,6/8/2010,0,75
6527,USC00514830,6/9/2010,0,73
6528,USC00514830,6/10/2010,0,75
6529,USC00514830,6/11/2010,0,76
6530,USC00514830,6/12/2010,0.03,74
6531,USC00514830,6/13/2010,0,74
6532,USC00514830,6/14/2010,0.06,73
6533,USC00514830,6/15/2010,0.03,73
6534,USC00514830,6/16/2010,0,76
6535,USC00514830,6/17/2010,0,75
6536,USC00514830,6/18/2010,0.03,70
6537,USC00514830,6/19/2010,0.04,75
6538,USC00514830,6/20/2010,0,73
6539,USC00514830,6/21/2010,0,74
6540,USC00514830,6/22/2010,0,74
6541,USC00514830,6/23/2010,0,74
6542,USC00514830,6/24/2010,0.05,74
6543,USC00514830,6/25/2010,0.12,70
6544,USC00514830,6/27/2010,,75
6545,USC00514830,6/28/2010,0.18,74
6546,USC00514830,6/29/2010,0.06,73
6547,USC00514830,6/30/2010,0.03,74
6548,USC00514830,7/1/2010,0.02,71
6549,USC00514830,7/2/2010,0.32,69
6550,USC00514830,7/3/2010,0.16,73
6551,USC00514830,7/4/2010,0.08,72
6552,USC00514830,7/5/2010,0,76
6553,USC00514830,7/6/2010,0.15,73
6554,USC00514830,7/7/2010,0.09,71
6555,USC00514830,7/8/2010,0.14,70
6556,USC00514830,7/9/2010,0.01,74
6557,USC00514830,7/10/2010,0.06,71
6558,USC00514830,7/12/2010,0,73
6559,USC00514830,7/13/2010,0,72
6560,USC00514830,7/14/2010,0.03,72
6561,USC00514830,7/15/2010,0.13,75
6562,USC00514830,7/16/2010,0.02,74
6563,USC00514830,7/18/2010,,75
6564,USC00514830,7/19/2010,0.14,69
6565,USC00514830,7/20/2010,0.17,75
6566,USC00514830,7/21/2010,0,75
6567,USC00514830,7/22/2010,0.11,75
6568,USC00514830,7/23/2010,0.07,70
6569,USC00514830,7/26/2010,0,75
6570,USC00514830,7/27/2010,0.43,69
6571,USC00514830,7/28/2010,0.03,74
6572,USC00514830,7/29/2010,0,76
6573,USC00514830,7/30/2010,0.06,75
6574,USC00514830,7/31/2010,0.01,73
6575,USC00514830,8/1/2010,0.25,71
6576,USC00514830,8/2/2010,0.11,73
6577,USC00514830,8/3/2010,0.04,71
6578,USC00514830,8/4/2010,0.05,74
6579,USC00514830,8/5/2010,0.29,72
6580,USC00514830,8/6/2010,0,75
6581,USC00514830,8/7/2010,0.09,76
6582,USC00514830,8/8/2010,0.07,73
6583,USC00514830,8/9/2010,0.04,74
6584,USC00514830,8/10/2010,0,74
6585,USC00514830,8/11/2010,0.01,73
6586,USC00514830,8/12/2010,0.01,75
6587,USC00514830,8/13/2010,0.01,76
6588,USC00514830,8/14/2010,0,75
6589,USC00514830,8/15/2010,0,75
6590,USC00514830,8/16/2010,0.14,71
6591,USC00514830,8/17/2010,0,73
6592,USC00514830,8/18/2010,0.05,75
6593,USC00514830,8/19/2010,0.13,76
6594,USC00514830,8/20/2010,0.01,75
6595,USC00514830,8/21/2010,0,74
6596,USC00514830,8/22/2010,0,72
6597,USC00514830,8/23/2010,0,77
6598,USC00514830,8/24/2010,0,75
6599,USC00514830,8/25/2010,0.02,75
6600,USC00514830,8/26/2010,0.08,71
6601,USC00514830,8/27/2010,0.15,75
6602,USC00514830,8/28/2010,0.01,75
6603,USC00514830,8/29/2010,0.1,74
6604,USC00514830,8/30/2010,0,75
6605,USC00514830,8/31/2010,0,73
6606,USC00514830,9/1/2010,0.01,72
6607,USC00514830,9/2/2010,0.06,71
6608,USC00514830,9/3/2010,0.11,74
6609,USC00514830,9/4/2010,0,76
6610,USC00514830,9/5/2010,0.11,75
6611,USC00514830,9/6/2010,0.03,77
6612,USC00514830,9/7/2010,0.1,75
6613,USC00514830,9/8/2010,0.05,75
6614,USC00514830,9/9/2010,0.04,75
6615,USC00514830,9/10/2010,0.01,75
6616,USC00514830,9/11/2010,0,76
6617,USC00514830,9/12/2010,0,76
6618,USC00514830,9/13/2010,0,75
6619,USC00514830,9/14/2010,0.04,75
6620,USC00514830,9/15/2010,0.01,74
6621,USC00514830,9/16/2010,0.02,76
6622,USC00514830,9/17/2010,0.03,75
6623,USC00514830,9/18/2010,0,75
6624,USC00514830,9/19/2010,0.06,74
6625,USC00514830,9/20/2010,0.03,74
6626,USC00514830,9/21/2010,0.01,74
6627,USC00514830,9/22/2010,0.41,71
6628,USC00514830,9/23/2010,0.57,75
6629,USC00514830,9/24/2010,0,76
6630,USC00514830,9/25/2010,0,75
6631,USC00514830,9/26/2010,0,75
6632,USC00514830,9/27/2010,0,73
6633,USC00514830,9/28/2010,0.01,76
6634,USC00514830,9/29/2010,0,73
6635,USC00514830,9/30/2010,0.03,73
6636,USC00514830,10/1/2010,0.3,71
6637,USC00514830,10/2/2010,0.09,75
6638,USC00514830,10/3/2010,0.01,76
6639,USC00514830,10/4/2010,0.11,74
6640,USC00514830,10/5/2010,0.02,76
6641,USC00514830,10/6/2010,0,75
6642,USC00514830,10/7/2010,0,75
6643,USC00514830,10/8/2010,0,75
6644,USC00514830,10/9/2010,0,75
6645,USC00514830,10/10/2010,0.03,74
6646,USC00514830,10/11/2010,0.04,74
6647,USC00514830,10/12/2010,0.03,74
6648,USC00514830,10/13/2010,0.01,75
6649,USC00514830,10/14/2010,0,75
6650,USC00514830,10/15/2010,0,75
6651,USC00514830,10/17/2010,,74
6652,USC00514830,10/18/2010,0,74
6653,USC00514830,10/19/2010,0.01,71
6654,USC00514830,10/20/2010,0,73
6655,USC00514830,10/21/2010,0.82,72
6656,USC00514830,10/22/2010,0,76
6657,USC00514830,10/23/2010,0,76
6658,USC00514830,10/24/2010,0,76
6659,USC00514830,10/25/2010,0,74
6660,USC00514830,10/26/2010,0.04,71
6661,USC00514830,10/27/2010,0.11,74
6662,USC00514830,10/28/2010,0.12,74
6663,USC00514830,10/29/2010,0.28,74
6664,USC00514830,11/1/2010,,72
6665,USC00514830,11/2/2010,0.03,72
6666,USC00514830,11/3/2010,0.13,68
6667,USC00514830,11/4/2010,0.18,70
6668,USC00514830,11/5/2010,0.09,73
6669,USC00514830,11/6/2010,0.35,70
6670,USC00514830,11/7/2010,0.14,73
6671,USC00514830,11/8/2010,0,73
6672,USC00514830,11/9/2010,0.01,74
6673,USC00514830,11/10/2010,0,73
6674,USC00514830,11/11/2010,0.01,73
6675,USC00514830,11/12/2010,0.01,74
6676,USC00514830,11/13/2010,0.1,74
6677,USC00514830,11/14/2010,0.01,73
6678,USC00514830,11/15/2010,0.08,72
6679,USC00514830,11/16/2010,0,73
6680,USC00514830,11/17/2010,0,72
6681,USC00514830,11/18/2010,0,71
6682,USC00514830,11/19/2010,0.16,75
6683,USC00514830,11/20/2010,0.01,70
6684,USC00514830,11/22/2010,,70
6685,USC00514830,11/23/2010,0,70
6686,USC00514830,11/24/2010,0,74
6687,USC00514830,11/26/2010,,73
6688,USC00514830,11/27/2010,0,73
6689,USC00514830,11/28/2010,0.54,71
6690,USC00514830,11/29/2010,0.22,74
6691,USC00514830,11/30/2010,0.01,73
6692,USC00514830,12/1/2010,0.03,73
6693,USC00514830,12/2/2010,0.06,73
6694,USC00514830,12/3/2010,0.22,71
6695,USC00514830,12/4/2010,0,72
6696,USC00514830,12/5/2010,0,71
6697,USC00514830,12/6/2010,0,64
6698,USC00514830,12/7/2010,0,71
6699,USC00514830,12/8/2010,0,62
6700,USC00514830,12/9/2010,0.12,70
6701,USC00514830,12/10/2010,2.01,64
6702,USC00514830,12/11/2010,0.26,64
6703,USC00514830,12/12/2010,0.01,70
6704,USC00514830,12/13/2010,0.65,70
6705,USC00514830,12/14/2010,0,69
6706,USC00514830,12/15/2010,0,72
6707,USC00514830,12/16/2010,0,68
6708,USC00514830,12/17/2010,0,68
6709,USC00514830,12/18/2010,0,65
6710,USC00514830,12/19/2010,2.43,67
6711,USC00514830,12/20/2010,2.55,68
6712,USC00514830,12/21/2010,0.49,70
6713,USC00514830,12/22/2010,0.05,67
6714,USC00514830,12/23/2010,0.02,73
6715,USC00514830,12/24/2010,0,70
6716,USC00514830,12/26/2010,,68
6717,USC00514830,12/27/2010,0.15,72
6718,USC00514830,12/28/2010,0.96,69
6719,USC00514830,12/29/2010,0.01,71
6720,USC00514830,12/30/2010,0.05,70
6721,USC00514830,12/31/2010,0,75
6722,USC00514830,1/1/2011,0.14,75
6723,USC00514830,1/2/2011,0,71
6724,USC00514830,1/3/2011,0.04,73
6725,USC00514830,1/4/2011,0,70
6726,USC00514830,1/5/2011,0,64
6727,USC00514830,1/6/2011,0.13,65
6728,USC00514830,1/7/2011,0,65
6729,USC00514830,1/8/2011,0,64
6730,USC00514830,1/9/2011,0.08,59
6731,USC00514830,1/10/2011,0,70
6732,USC00514830,1/11/2011,0.61,58
6733,USC00514830,1/12/2011,0.54,66
6734,USC00514830,1/13/2011,3.91,68
6735,USC00514830,1/14/2011,0.17,74
6736,USC00514830,1/16/2011,0,67
6737,USC00514830,1/17/2011,0.07,68
6738,USC00514830,1/18/2011,0,66
6739,USC00514830,1/19/2011,0.07,65
6740,USC00514830,1/20/2011,0.03,70
6741,USC00514830,1/21/2011,0.1,71
6742,USC00514830,1/22/2011,0,73
6743,USC00514830,1/23/2011,0,69
6744,USC00514830,1/24/2011,0,70
6745,USC00514830,1/25/2011,0,65
6746,USC00514830,1/26/2011,0,67
6747,USC00514830,1/27/2011,0,69
6748,USC00514830,1/28/2011,0,70
6749,USC00514830,1/31/2011,,67
6750,USC00514830,2/1/2011,0,69
6751,USC00514830,2/2/2011,0,70
6752,USC00514830,2/3/2011,0,70
6753,USC00514830,2/4/2011,0,66
6754,USC00514830,2/7/2011,,69
6755,USC00514830,2/8/2011,0.3,70
6756,USC00514830,2/9/2011,0,70
6757,USC00514830,2/10/2011,0,72
6758,USC00514830,2/11/2011,0.34,66
6759,USC00514830,2/13/2011,,67
6760,USC00514830,2/14/2011,0,68
6761,USC00514830,2/15/2011,0,70
6762,USC00514830,2/17/2011,,73
6763,USC00514830,2/18/2011,0,73
6764,USC00514830,2/20/2011,,74
6765,USC00514830,2/21/2011,0,75
6766,USC00514830,2/22/2011,0,73
6767,USC00514830,2/23/2011,0,71
6768,USC00514830,2/24/2011,3.33,68
6769,USC00514830,2/25/2011,0,71
6770,USC00514830,2/28/2011,,70
6771,USC00514830,3/1/2011,0.05,68
6772,USC00514830,3/2/2011,0,70
6773,USC00514830,3/3/2011,0.2,70
6774,USC00514830,3/4/2011,1.45,73
6775,USC00514830,3/5/2011,0.26,68
6776,USC00514830,3/6/2011,0.64,75
6777,USC00514830,3/7/2011,0,71
6778,USC00514830,3/8/2011,0.03,73
6779,USC00514830,3/9/2011,0.16,70
6780,USC00514830,3/10/2011,1.4,68
6781,USC00514830,3/11/2011,0.02,72
6782,USC00514830,3/14/2011,,73
6783,USC00514830,3/15/2011,0,72
6784,USC00514830,3/16/2011,0,71
6785,USC00514830,3/17/2011,0.07,72
6786,USC00514830,3/18/2011,0.1,70
6787,USC00514830,3/19/2011,0.14,71
6788,USC00514830,3/21/2011,,71
6789,USC00514830,3/22/2011,0.04,71
6790,USC00514830,3/23/2011,0,70
6791,USC00514830,3/24/2011,0.15,72
6792,USC00514830,3/26/2011,,68
6793,USC00514830,3/28/2011,,71
6794,USC00514830,3/29/2011,0,72
6795,USC00514830,3/30/2011,0,72
6796,USC00514830,3/31/2011,0,75
6797,USC00514830,4/1/2011,0.35,71
6798,USC00514830,4/4/2011,,72
6799,USC00514830,4/5/2011,0,71
6800,USC00514830,4/6/2011,0,70
6801,USC00514830,4/7/2011,0.59,67
6802,USC00514830,4/8/2011,0.31,69
6803,USC00514830,4/10/2011,,74
6804,USC00514830,4/11/2011,0,72
6805,USC00514830,4/12/2011,0,72
6806,USC00514830,4/13/2011,0,69
6807,USC00514830,4/14/2011,0,73
6808,USC00514830,4/15/2011,0,76
6809,USC00514830,4/17/2011,,76
6810,USC00514830,4/18/2011,0,74
6811,USC00514830,4/19/2011,0,73
6812,USC00514830,4/20/2011,0,71
6813,USC00514830,4/21/2011,0,74
6814,USC00514830,4/22/2011,0,73
6815,USC00514830,4/23/2011,0.04,77
6816,USC00514830,4/25/2011,0,74
6817,USC00514830,4/26/2011,0,74
6818,USC00514830,4/27/2011,0.03,71
6819,USC00514830,4/28/2011,0,74
6820,USC00514830,4/29/2011,0.34,72
6821,USC00514830,4/30/2011,0.12,75
6822,USC00514830,5/2/2011,,75
6823,USC00514830,5/3/2011,0.64,71
6824,USC00514830,5/4/2011,0.11,73
6825,USC00514830,5/5/2011,0.08,71
6826,USC00514830,5/6/2011,0.4,69
6827,USC00514830,5/7/2011,0.99,70
6828,USC00514830,5/9/2011,,72
6829,USC00514830,5/10/2011,0.38,73
6830,USC00514830,5/11/2011,0.01,73
6831,USC00514830,5/12/2011,0,73
6832,USC00514830,5/13/2011,0,73
6833,USC00514830,5/16/2011,0,74
6834,USC00514830,5/17/2011,0,73
6835,USC00514830,5/18/2011,0.56,68
6836,USC00514830,5/19/2011,0.02,74
6837,USC00514830,5/20/2011,0,74
6838,USC00514830,5/22/2011,,73
6839,USC00514830,5/23/2011,0,74
6840,USC00514830,5/24/2011,0,74
6841,USC00514830,5/25/2011,0.01,73
6842,USC00514830,5/26/2011,0.02,73
6843,USC00514830,5/27/2011,0.09,74
6844,USC00514830,5/29/2011,,75
6845,USC00514830,5/31/2011,0,74
6846,USC00514830,6/1/2011,0.19,72
6847,USC00514830,6/2/2011,0.04,73
6848,USC00514830,6/3/2011,1.75,67
6849,USC00514830,6/4/2011,1.14,69
6850,USC00514830,6/5/2011,3.6,76
6851,USC00514830,6/6/2011,0,73
6852,USC00514830,6/7/2011,0.05,70
6853,USC00514830,6/8/2011,0.17,72
6854,USC00514830,6/9/2011,0,74
6855,USC00514830,6/10/2011,0.02,72
6856,USC00514830,6/13/2011,,72
6857,USC00514830,6/14/2011,0.02,75
6858,USC00514830,6/15/2011,0,73
6859,USC00514830,6/16/2011,0.13,73
6860,USC00514830,6/17/2011,0,72
6861,USC00514830,6/18/2011,0,74
6862,USC00514830,6/19/2011,0.12,76
6863,USC00514830,6/21/2011,,72
6864,USC00514830,6/22/2011,0.2,74
6865,USC00514830,6/23/2011,0.09,70
6866,USC00514830,6/24/2011,0.17,74
6867,USC00514830,6/25/2011,0.03,74
6868,USC00514830,6/27/2011,,74
6869,USC00514830,6/28/2011,0.12,71
6870,USC00514830,7/1/2011,0.01,74
6871,USC00514830,7/3/2011,,77
6872,USC00514830,7/4/2011,0.02,76
6873,USC00514830,7/5/2011,0.14,73
6874,USC00514830,7/6/2011,0,73
6875,USC00514830,7/7/2011,0.06,73
6876,USC00514830,7/8/2011,0.15,74
6877,USC00514830,7/9/2011,0.07,74
6878,USC00514830,7/10/2011,0.02,76
6879,USC00514830,7/12/2011,,75
6880,USC00514830,7/13/2011,0.03,75
6881,USC00514830,7/14/2011,0.01,74
6882,USC00514830,7/15/2011,0.13,76
6883,USC00514830,7/16/2011,0.02,77
6884,USC00514830,7/18/2011,,76
6885,USC00514830,7/19/2011,0.01,75
6886,USC00514830,7/20/2011,0.1,74
6887,USC00514830,7/21/2011,0,76
6888,USC00514830,7/22/2011,0.07,75
6889,USC00514830,7/25/2011,,75
6890,USC00514830,7/26/2011,0.01,73
6891,USC00514830,7/27/2011,0.13,74
6892,USC00514830,7/28/2011,0,74
6893,USC00514830,7/29/2011,0.04,75
6894,USC00514830,7/30/2011,0.39,76
6895,USC00514830,8/1/2011,0,72
6896,USC00514830,8/2/2011,0.03,74
6897,USC00514830,8/3/2011,0.02,73
6898,USC00514830,8/4/2011,0.01,74
6899,USC00514830,8/5/2011,0.02,73
6900,USC00514830,8/7/2011,0,78
6901,USC00514830,8/13/2011,,77
6902,USC00514830,8/15/2011,,75
6903,USC00514830,8/16/2011,0.01,73
6904,USC00514830,8/17/2011,0,74
6905,USC00514830,8/18/2011,0,76
6906,USC00514830,8/25/2011,,75
6907,USC00514830,8/26/2011,0.06,76
6908,USC00514830,8/27/2011,0.12,78
6909,USC00514830,8/29/2011,,75
6910,USC00514830,8/30/2011,0.11,75
6911,USC00514830,8/31/2011,0.12,75
6912,USC00514830,9/1/2011,0.03,75
6913,USC00514830,9/2/2011,0.08,75
6914,USC00514830,9/3/2011,0.07,76
6915,USC00514830,9/4/2011,0.03,78
6916,USC00514830,9/6/2011,,71
6917,USC00514830,9/7/2011,0,74
6918,USC00514830,9/9/2011,,76
6919,USC00514830,9/10/2011,0.23,78
6920,USC00514830,9/12/2011,,76
6921,USC00514830,9/13/2011,0.05,74
6922,USC00514830,9/14/2011,0,76
6923,USC00514830,9/15/2011,0.02,75
6924,USC00514830,9/16/2011,0.02,75
6925,USC00514830,9/17/2011,0.04,78
6926,USC00514830,9/19/2011,,77
6927,USC00514830,9/20/2011,0,75
6928,USC00514830,9/21/2011,0.06,75
6929,USC00514830,9/22/2011,0,75
6930,USC00514830,9/23/2011,0.03,74
6931,USC00514830,9/26/2011,0,72
6932,USC00514830,9/27/2011,0,75
6933,USC00514830,9/28/2011,0.02,75
6934,USC00514830,9/29/2011,0,74
6935,USC00514830,9/30/2011,0.02,76
6936,USC00514830,10/1/2011,0.19,77
6937,USC00514830,10/2/2011,0,76
6938,USC00514830,10/3/2011,0,76
6939,USC00514830,10/4/2011,0.08,74
6940,USC00514830,10/5/2011,0.03,76
6941,USC00514830,10/6/2011,0.08,70
6942,USC00514830,10/7/2011,0.02,73
6943,USC00514830,10/8/2011,0.01,76
6944,USC00514830,10/10/2011,,77
6945,USC00514830,10/11/2011,0.07,75
6946,USC00514830,10/12/2011,0.01,75
6947,USC00514830,10/13/2011,0.11,74
6948,USC00514830,10/14/2011,0.01,73
6949,USC00514830,10/15/2011,0.08,74
6950,USC00514830,10/17/2011,0,75
6951,USC00514830,10/18/2011,0,72
6952,USC00514830,10/19/2011,0.54,68
6953,USC00514830,10/20/2011,0.07,73
6954,USC00514830,10/21/2011,0,73
6955,USC00514830,10/22/2011,0,77
6956,USC00514830,10/24/2011,,70
6957,USC00514830,10/25/2011,0,74
6958,USC00514830,10/26/2011,0,73
6959,USC00514830,10/27/2011,0,72
6960,USC00514830,10/28/2011,0.08,73
6961,USC00514830,10/29/2011,0,76
6962,USC00514830,10/30/2011,0.27,75
6963,USC00514830,10/31/2011,0.39,74
6964,USC00514830,11/1/2011,0.7,74
6965,USC00514830,11/2/2011,0.12,69
6966,USC00514830,11/3/2011,0.12,72
6967,USC00514830,11/4/2011,0.4,71
6968,USC00514830,11/5/2011,0.06,74
6969,USC00514830,11/7/2011,,72
6970,USC00514830,11/8/2011,0.08,72
6971,USC00514830,11/9/2011,0.02,71
6972,USC00514830,11/10/2011,0.05,74
6973,USC00514830,11/11/2011,0.07,75
6974,USC00514830,11/14/2011,,74
6975,USC00514830,11/15/2011,0,71
6976,USC00514830,11/16/2011,0,72
6977,USC00514830,11/17/2011,0,73
6978,USC00514830,11/18/2011,0.21,72
6979,USC00514830,11/19/2011,0.09,74
6980,USC00514830,11/21/2011,,72
6981,USC00514830,11/22/2011,0.04,72
6982,USC00514830,11/23/2011,0,71
6983,USC00514830,11/25/2011,0,74
6984,USC00514830,11/27/2011,,71
6985,USC00514830,11/28/2011,0,69
6986,USC00514830,11/29/2011,0,67
6987,USC00514830,11/30/2011,0.14,67
6988,USC00514830,12/1/2011,0.04,70
6989,USC00514830,12/2/2011,0.24,68
6990,USC00514830,12/3/2011,0.02,73
6991,USC00514830,12/4/2011,0,71
6992,USC00514830,12/5/2011,0,71
6993,USC00514830,12/6/2011,0,70
6994,USC00514830,12/7/2011,0.04,70
6995,USC00514830,12/8/2011,0,70
6996,USC00514830,12/9/2011,0.02,70
6997,USC00514830,12/10/2011,0.36,72
6998,USC00514830,12/12/2011,,74
6999,USC00514830,12/13/2011,0.47,71
7000,USC00514830,12/14/2011,0.1,70
7001,USC00514830,12/15/2011,0.04,70
7002,USC00514830,12/16/2011,0.07,69
7003,USC00514830,12/18/2011,,71
7004,USC00514830,12/19/2011,0.16,70
7005,USC00514830,12/20/2011,0.05,70
7006,USC00514830,12/21/2011,0.25,72
7007,USC00514830,12/22/2011,0.12,72
7008,USC00514830,12/24/2011,,72
7009,USC00514830,12/26/2011,,72
7010,USC00514830,12/27/2011,0.03,72
7011,USC00514830,12/29/2011,,70
7012,USC00514830,12/30/2011,0,66
7013,USC00514830,12/31/2011,0.08,71
7014,USC00514830,1/1/2012,0,70
7015,USC00514830,1/3/2012,0,67
7016,USC00514830,1/4/2012,0,70
7017,USC00514830,1/5/2012,0,70
7018,USC00514830,1/6/2012,0,71
7019,USC00514830,1/7/2012,0,71
7020,USC00514830,1/8/2012,0,71
7021,USC00514830,1/9/2012,0,73
7022,USC00514830,1/10/2012,0,70
7023,USC00514830,1/11/2012,0,67
7024,USC00514830,1/12/2012,0,65
7025,USC00514830,1/13/2012,0,66
7026,USC00514830,1/15/2012,,73
7027,USC00514830,1/16/2012,0.45,73
7028,USC00514830,1/17/2012,0.12,73
7029,USC00514830,1/18/2012,0.02,72
7030,USC00514830,1/19/2012,0,66
7031,USC00514830,1/20/2012,0,71
7032,USC00514830,1/22/2012,,74
7033,USC00514830,1/24/2012,0,64
7034,USC00514830,1/25/2012,0.23,70
7035,USC00514830,1/26/2012,0,71
7036,USC00514830,1/27/2012,0.25,63
7037,USC00514830,1/29/2012,0,74
7038,USC00514830,1/30/2012,0.08,67
7039,USC00514830,1/31/2012,0.01,67
7040,USC00514830,2/1/2012,0,68
7041,USC00514830,2/2/2012,0,70
7042,USC00514830,2/3/2012,0,64
